,distance,pref_speed
518,91569.01421708439,92.77000710854313
519,76562.76450464499,104.1638822523213
520,113135.62443420672,106.42331221710552
521,97969.96611157055,100.93248305578251
522,80460.06292794546,101.17353146397281
525,87799.99003458474,91.40499501729356
550,111861.58747904129,99.1952937395194
574,86163.49415041339,101.46724707520481
552,86219.188149628,98.29859407481443
579,91899.26768994976,99.14913384497771
580,85553.49734605082,93.89574867302512
581,79723.72973456404,97.33686486728291
582,100859.07114762979,97.601035573816
583,116174.38547731865,105.75969273865746
584,127344.74483527885,104.77687241763724
585,77500.69924336225,97.19184962167907
586,107904.99772990776,99.60749886495579
587,67490.20056634625,101.42660028317398
588,104773.83755288039,99.81041877644012
589,110772.05417857782,107.2105270892865
590,91987.41715134359,98.0292085756719
591,92335.1614934129,99.99458074670785
592,77968.10868591497,105.95155434295603
593,82139.64320520104,100.6993216025991
594,108448.53199464132,101.30376599732287
595,107768.76396998078,99.65038198499151
596,119308.58236335182,110.344791181674
597,79917.98040185357,102.62849020092798
598,95241.1566475088,100.0525783237557
599,113999.50505439118,96.44625252719533
578,97738.13592593333,99.3065679629682
577,116234.31689238314,96.22415844619434
576,120252.34880173541,102.67467440086644
575,107223.84842293059,103.84292421146544
553,112883.60708622736,95.953803543112
554,120579.05518159538,103.45602759079578
555,101293.48328597478,94.66824164298896
556,90292.87384919758,92.0319369245979
557,98420.22119467762,105.64611059733595
558,117337.92735041215,102.19396367520461
559,107844.53498608028,96.86576749303751
560,124637.2732130289,102.159136606516
561,119057.04940964708,101.18102470482084
562,100698.91144269831,95.90395572134791
551,116219.29105419856,97.90364552710113
563,112519.3735362298,110.90218676811449
565,130465.89091417441,101.50894545709068
566,94332.19400260996,92.31909700130342
567,83771.54117117256,97.32477058558634
568,112216.55253216438,97.9827762660811
569,93139.0003415036,101.24600017075281
570,89221.56621819705,92.28678310909773
571,83654.43937763383,100.37271968881716
572,114331.55232098233,110.96577616049251
573,98202.9162145141,103.5289581072559
501,130361.38689606663,98.68269344803086
564,113461.24769555876,102.38962384778087
500,86565.47092347709,94.94673546174013
524,115777.04992935069,111.68152496467624
498,80458.91799966819,97.99795899983405
426,112832.136443597,99.38106822179594
427,115273.3889656682,101.14169448283154
428,114781.3559391807,108.3586779695895
429,121049.67471690492,98.92383735845361
430,104289.67430860785,101.33783715430367
431,109127.91482427005,100.09445741213402
432,118097.04113478755,94.88102056739186
433,127433.60311505581,99.71130155752611
434,128884.11747993183,102.58455873996368
435,119778.03187381418,96.06701593691042
436,76971.75743544454,94.77737871772156
437,122891.38363251567,97.2316918162598
438,81925.20492723682,98.33010246361968
439,112989.20303023804,101.41460151511647
440,127247.74598288593,98.88887299143981
441,87630.80493039338,101.02290246519684
442,125461.20148391806,95.66110074196015
443,86007.7947641413,99.1888973820711
444,113015.97295569241,98.27048647784585
445,99802.64056587045,95.65182028293606
446,110660.32564387654,104.16716282194005
425,118192.70076552535,103.94285038276202
424,130998.86967872399,97.29443483936056
423,116252.76278884245,94.80088139442336
422,129406.94035137242,97.98697017568763
499,125733.06763297533,97.05503381648504
400,147215.5412959465,109.3737706479727
401,125013.32949942544,91.02966474970972
402,97438.472191437,94.3612360957169
403,110543.41726234053,96.0177086311688
404,119328.04877146955,99.6600243857328
405,136819.43977472896,98.15821988736468
406,104908.36907659954,107.53768453829937
407,100883.59945424585,97.46479972712102
408,125073.51854314902,99.60525927157506
447,110899.85893889354,93.87592946944748
409,124719.27584181636,98.83513792090963
411,137925.85332802692,103.32142666401408
412,112453.11071932883,105.3435553596632
414,133812.74144399216,100.86137072199924
415,113399.32418861725,106.94666209430716
416,121472.53610104605,95.74126805052535
417,112014.07363595607,101.46303681797639
418,116217.20876342975,98.70860438171653
419,106245.0420561769,107.10802102808584
420,106725.28822888396,102.98514411444248
421,112018.94475460878,95.425472377303
410,138015.9924338305,106.96849621691611
448,112038.47172093394,98.16073586046726
413,116503.8209533968,101.27591047669578
450,125820.12675747076,101.18406337873404
477,94900.66419066257,101.81633209533031
478,109321.94243247599,102.25697121623983
479,110446.6832038544,98.62984160192762
480,116667.61386362395,96.87730693181085
481,113085.76521944284,99.92338260972318
482,113489.87161465675,105.11543580733033
483,109704.28609648382,95.46064304824354
484,103508.52324585797,98.18576162292963
485,112335.65544497113,103.01182772248683
486,104509.39343024392,95.8676967151217
487,122084.58692636972,94.21029346318754
488,91647.73375185938,93.76686687593143
490,97305.4057208573,100.7237028604295
491,141803.0310338771,103.02851551693752
492,105888.39942691362,98.90369971345797
493,143908.55598606376,102.91127799303383
494,95763.25478422674,95.57062739211374
495,115811.05267753516,100.83102633876626
496,73369.06328901765,97.2825316445096
449,127002.4383003402,100.82621915016844
497,129326.13840465921,99.0665692023269
476,92043.35263663295,100.31217631831792
475,112579.03484034953,96.36501742017258
489,101448.16528894518,98.27058264447237
457,121423.4351912302,102.82814874333204
451,140396.0562240537,99.96802811203017
453,107237.96199280492,105.08898099640292
454,109096.12171753038,93.99156085876622
455,106835.38992337977,99.20619496168844
456,76490.67310093252,94.70233655046616
452,89110.45949597462,94.22772974798565
458,126725.4339416688,96.49721697083409
459,82027.00224096626,106.36100112048229
460,126481.93005807251,102.29796502903586
462,70160.86710728543,101.12343355364202
463,107272.41457857713,107.48420728928633
461,104197.18056024653,99.32409028012603
470,100589.26072273051,96.68013036136637
473,93842.85344982994,99.7129267249151
472,130991.6573101851,98.21532865509528
471,89059.34303422003,100.37417151711196
464,106754.93441985494,97.9599672099264
469,92245.08032106845,94.05054016053525
474,123791.17469427166,97.48858734713642
467,121295.90857889439,100.63345428944577
466,93534.12918793225,94.86206459396472
465,124661.49178113329,100.45574589056915
468,125373.49595514055,101.68624797756809
802,73600.35264014514,100.51633361403864
798,73800.96163464795,98.90548081732322
801,94369.94781093003,97.92156055440745
800,54049.61977660926,102.01030988830479
799,79019.9456287827,101.63679639024595
803,74396.30548550068,101.42675884242703
823,76300.12459878344,99.8020659564528
796,74028.21242382341,96.95843778234567
795,67606.29223581105,102.84316452579328
794,79310.14054201028,100.02857027100505
793,76943.16039052585,99.55158019526414
804,90739.35805608708,102.10917902804269
792,86307.09019924916,99.88739466057042
791,89127.3711634753,100.65918558173658
797,72705.3138415292,100.8210957979757
805,94311.1542107641,100.28207710538388
816,62449.25750645618,98.8145963044357
807,106449.02689766297,102.10501344883004
822,88332.28877224278,99.76228239041573
790,73068.8055975146,98.96928620769087
821,114750.44569837727,101.85222284918676
820,77459.99969950927,99.86199984975437
819,108412.13686442366,100.0815684322109
818,76967.76606634504,101.14221998919781
817,94730.64463151351,101.78282231575807
815,94899.93889494317,102.90446944746982
814,94502.51927212857,101.86275963606435
813,88655.41991772005,99.01370995885783
812,89625.30494232768,99.6211524711624
811,85987.38919602156,99.19519459801005
810,88022.52151792332,100.97138494603784
809,86511.90274740753,98.94795137370447
808,63959.543604931176,100.04798161460292
806,52218.0,100.57024687420419
789,99358.94961363655,99.11547480681818
764,112109.39890765506,101.52519945382873
787,115224.33818390337,96.35816909194989
766,83272.35792729568,100.11717896364708
765,60709.13210069254,98.26280325451752
763,70764.47979741385,98.57323989870616
762,62329.36875366737,100.52110079654645
761,67698.07455260746,97.63714314978895
760,84832.54216294498,99.55089622145921
759,71182.85998382902,103.89991953093597
758,73541.75828843222,101.4003791442158
757,60798.288772055894,98.92063792729196
756,88779.29933847305,100.72264966923744
755,90736.66456836388,100.46156406474022
754,84673.58348063336,98.05547747925252
753,71331.69779244623,98.927348896224
824,74855.38890582389,99.27669445291083
752,81589.35472376813,98.72367736188397
767,80823.43019004838,97.26671509502414
788,68826.25482652597,100.67274864181286
768,76671.44882716969,101.17672441358621
770,106945.28143934601,99.72664071967291
786,88365.89445314232,100.36971634410008
785,88225.30731360009,98.3287716227109
784,79550.03534486901,99.82829727811591
783,97309.18945851536,97.76909472925813
782,78620.31427765866,99.30165713883044
781,65320.418442267204,102.96920922113414
780,71186.07791089553,99.23353895544673
779,89887.60273367615,99.65330136683946
778,88248.3811968885,99.34619059844506
777,66227.96944686456,98.31348472343181
776,83507.27137818123,101.53363568908976
775,78374.40584228036,99.93715765761591
773,55075.08655193203,100.7945432759655
772,83339.59223099095,100.04429611549502
771,87393.69835695754,100.75963360676761
769,96165.11069743936,100.64794587723443
825,85484.22017226607,103.228110086133
874,61869.202014932314,98.74362133931737
827,83322.20482301197,100.0611024115058
880,71386.9797953672,98.32998989768237
879,78433.53434422545,99.1942671721124
878,77849.74719214023,97.92513269995938
877,67523.37423355467,98.54020986701346
876,53322.30944528482,98.92936990625788
875,74537.56058156388,98.847263072717
751,77648.6010311816,97.94710417272019
873,49609.93985046042,98.07818014494994
872,104192.545984721,100.49877299236289
871,64607.85637830302,99.88692818915086
870,97419.43039992276,99.44692168482827
869,84785.76296059634,99.50875442943669
868,76274.2124401025,96.79077796291567
867,85921.24653139648,98.41862326569795
866,106078.58577161844,99.87074868937997
881,74368.57872829621,99.94427994074067
865,98105.94883087047,99.71727814739714
882,73389.37533454208,100.26377649018751
884,65470.49824357869,100.22374912178982
899,76527.80999884695,100.38136484610362
898,96446.13587487645,97.9825679374404
897,58557.59759827369,99.59504366814143
896,76278.0212741658,100.53093423230298
895,70145.8945803282,97.43893204773883
894,65624.84909518453,102.11718101839992
893,70623.410757806,100.59020537890203
892,80471.03931232195,99.87536641606367
891,89591.62196456277,101.25685063929468
890,75595.87870413237,99.77743935206496
889,55049.68273079594,100.62689496711208
888,77301.85890652185,99.7639682653651
887,74435.15606212475,100.76657803106013
886,86474.32082081708,99.1151604104077
885,79159.80638341633,100.18590319170808
883,93108.73499306287,101.30532621528113
826,90744.84227725536,102.21642113862914
864,74907.25126456111,102.35074294415303
862,73610.26138159265,100.45363069079494
842,74838.57263078472,102.25429479811542
841,107156.36928153134,99.40168464076837
840,96251.03182349062,100.0930159117466
839,64668.89781466155,100.30392741950604
838,95299.0269814866,99.23651349074137
837,67777.33608326146,96.66615729316001
836,67972.90842558419,97.98445421279276
835,59412.93097403413,98.80951052979744
834,75888.60431352595,98.00697835646952
833,110844.5439168291,100.08627195841484
832,89575.62480843128,99.5548124042162
831,59335.79852039735,99.80695677971865
830,70939.10139627242,99.28305069813695
829,90434.35558006355,102.4916777900295
828,63055.333925680105,98.25497472349605
843,67351.6883488882,98.52971299793322
863,81425.46292439359,97.5607314621964
844,80297.46650231915,102.62473325116021
846,74263.23178862878,101.84661589431484
861,80765.04597631215,99.80702298815667
860,82304.10246567054,102.38455123283467
859,60437.13459321646,97.96343652081482
858,108129.14562734771,99.74207281367238
857,79042.3596029151,99.73560395985052
856,98766.73008668114,101.46286504333797
855,68289.16503076721,99.59352962550493
854,84262.00817858773,100.1535040892952
853,88707.02605226873,100.84801302613437
852,80811.29385481113,98.34614692740664
851,77155.36241976793,98.45785894328098
850,65340.79161665986,99.75319159651418
849,49868.126944419724,102.04379991642084
848,85907.73653434822,100.91936826717246
847,66779.06911932485,97.04903455966137
845,102000.39156800199,102.45919578399875
750,87429.30909742188,101.61165454871092
774,59480.25611986586,98.39812805993351
748,58882.553544942544,99.60606500540729
652,90737.13847554942,100.39456923777472
651,101060.88906539447,101.2069445326986
650,78101.07591878349,98.85653795939072
649,82364.65067884856,101.69579515155681
648,89338.35409360626,101.73282198099452
647,101989.65520688579,99.19882760344427
646,92921.76841756798,98.89088420878429
645,75993.80646339436,100.26040323169738
644,126650.60888372238,101.79617697167434
643,90450.95949757755,98.99647974878789
642,88523.72329000392,100.4998406048423
641,79544.08868310506,99.09204434155244
640,105992.30762480965,97.26515381240563
639,81624.8879257715,101.13144396288484
638,100162.63595244774,99.68381797622314
653,86540.65846883603,99.1108292344188
636,98999.21131627652,99.81443602381601
654,70637.74324822359,99.02734174186804
656,82876.84410204233,98.83692205102065
671,99008.17254667578,102.15458627333989
670,74310.59667018645,100.08929833509364
669,95158.72720838344,99.52186360419007
668,71148.79980080681,99.38180779706735
667,102531.27762182894,98.26413881091216
666,89730.8408767039,97.47642043835016
