0,133840.39483080566
127,133444.64839471603
128,130137.49728919807
129,121263.54757613438
130,117266.883419256
131,123601.10205737816
132,111083.73754690129
133,106882.33891072466
134,124409.67677834182
135,150527.87190995595
136,146113.8431041184
137,157320.68046150872
138,110042.30995092075
139,138355.11858168847
140,100099.41870806337
141,119669.84007654827
142,120647.95241006806
143,141077.8040762429
144,127592.4535072615
145,115996.66920200986
146,127325.42423825272
147,127909.44721866277
126,119595.51612574839
148,103446.5686482701
125,127544.15201012058
123,139826.11935601186
102,150112.41488429
103,143044.66886698903
104,154688.39304476845
105,123053.98762114761
106,114240.00873481073
107,94184.29728533792
108,129908.99520335156
109,146014.1293414204
110,121146.2329140954
111,143361.88026884198
112,138305.7777070766
113,130044.78344944301
114,112201.53368827091
115,116864.44058251257
116,125069.8837099886
117,116761.76123950144
118,123248.19273781245
119,134075.53625088636
120,122299.49236203037
121,144590.84031735643
122,121584.80874117531
124,128516.08712405001
150,125037.13609446789
151,128449.63900621686
152,129588.65107164944
179,130301.32358723666
180,128415.8602049174
181,98151.56003590077
182,109455.55657585218
183,113383.99802864906
184,109329.14636761064
185,143546.9627921892
186,107941.2499103117
187,123057.02646389506
188,121200.08759501063
189,139127.9439894273
190,142683.73509752666
191,126362.82593606098
192,106617.11140661406
193,137597.0354045177
194,120613.56218376654
195,115201.52680267183
196,120779.97554331554
197,111319.62054822323
198,105839.2032673744
199,124335.37567508307
178,137913.89312979617
177,133812.10076968744
176,127132.65049222184
175,114059.19012609226
153,135251.1919264408
154,125632.31947472463
155,125017.5453946799
156,103083.9521044405
157,132857.33023065107
158,120021.55008590972
159,118147.46387176783
160,134803.14134960604
161,142597.51194746772
162,118183.23255281996
101,135586.650564496
163,117808.69753768909
165,112586.87596219698
166,121997.31817457732
167,125611.96994938215
168,156467.853143462
169,126649.4535722987
170,135440.24748617667
171,141892.85769318065
172,125818.2256441212
173,135498.3252272459
174,121588.11208521329
164,111524.96409347783
100,149082.85418443594
149,139928.03553701137
98,143889.31180093082
27,127563.63187128198
28,138879.4930330661
29,119683.97873808815
30,120616.94744886392
31,134235.02608644677
32,143045.85218038116
33,132826.20787454338
34,132159.89893572597
35,119886.4691865841
36,140132.13757575076
37,143192.5555961943
38,138313.10084170045
39,134198.27540876446
40,123991.56728212777
41,130805.4148601833
42,115385.69833677525
43,116460.17304867326
44,137247.53948493706
45,133841.79174464702
46,139383.71437625895
47,114093.6785906124
25,131336.43690903473
24,143102.06317273408
23,129572.20000028858
22,151411.8477143315
99,153801.744811018
1,156446.97674452615
2,145836.06772781722
3,139084.13181904503
4,152255.46784089788
5,126974.240864132
6,124338.80875255336
7,148358.63277728728
8,155481.05490043267
9,132106.77051936314
48,132626.01968377776
10,137936.8021196707
12,135834.95188891914
13,146258.0543561672
14,130886.97832352639
15,148525.5130382661
16,107777.43245714954
17,130527.27979219159
18,145024.9449042508
19,151804.85309044778
20,130806.89369082698
21,135689.10300652028
11,146016.22760841117
49,112455.29767458627
26,144331.49299291766
97,116663.77727722579
76,107683.77176916272
77,132820.43153816738
78,112334.17140406699
79,120544.76047397831
80,127978.39025589905
81,142215.4925650038
82,117054.29768681667
83,133160.4243220588
85,121324.56992384983
86,119711.12645767847
87,125870.60629398287
88,109663.91925072708
89,112495.76330775385
90,135106.18842004918
91,131194.47172041313
92,133163.87420207294
93,129977.32094913146
94,125641.76508784822
95,136183.0608943323
96,112901.11945446172
50,122213.37215616765
75,109216.00767845598
74,109391.9265988633
84,135674.35780694662
72,121700.99511248365
51,151026.57590294952
73,122729.91460364625
53,115637.69872617783
54,129082.27480767526
55,153446.37640815685
56,128253.68421582441
57,123729.67300478599
58,145759.98864426956
59,126703.36048302158
60,123231.75064362789
61,121343.49942067907
52,137872.33800627672
63,112036.4250897294
62,117731.41374341167
70,150923.0482128844
69,139579.1503940723
68,139987.90820594213
71,154612.51917745266
66,137804.51752866848
65,130209.08285139289
64,142413.9902592059
67,126724.86941832308
336,149174.6365756795
329,141920.90666965803
330,124195.74346654743
331,144537.86742628328
332,127310.14912367247
333,121024.9119117294
334,132173.16223263947
328,142275.32818384247
335,126215.3510883785
337,133708.29651302175
342,113150.54179886926
339,156343.2218338841
340,120999.10908813619
341,137927.47092093702
343,130925.07922395239
344,119295.70666450371
345,131885.04956245213
346,120477.84110211617
347,104610.78622956746
348,139226.53326667787
327,136965.68890369945
338,128453.45454257705
326,134160.29284953183
302,122046.0303133232
324,121853.55189753936
349,124362.84614987143
303,117411.72655261605
304,150547.18863496295
305,135945.50136838885
306,115201.87877895938
307,148450.87647863248
308,147815.54355662662
309,108354.83384654214
310,145783.48344788488
311,127390.67434681696
325,137764.9126671733
312,135680.35382790343
314,117305.27560233838
315,116978.35545772711
316,129827.21214625395
317,122164.01331452552
318,151133.8689951253
319,118947.42030692493
320,137806.49722132512
321,137022.04885014438
322,149074.88479686945
323,155409.94574961928
313,137039.31974790464
350,121740.20862606604
399,119301.58603288527
352,104228.86656502102
379,131269.93626479435
380,125735.58254083924
381,118453.16170825067
382,105982.06805614683
383,114879.05236146046
384,123772.46610183842
385,118313.65559517968
386,133285.91041170762
387,120039.18743851558
388,124532.09367062931
389,133563.60780342526
390,122833.88255604451
391,125375.31362285122
392,147887.34077539115
393,119668.11554458781
394,115795.51107788496
395,103010.7266619041
396,125006.34202756021
397,122287.5625900666
398,125232.35215964269
301,155044.84998250424
378,131232.66749023143
377,110344.15731247413
376,111873.86345839592
375,120804.48661312275
353,134199.66025353989
354,119757.23191612656
355,135023.63050074672
356,115932.64553319091
357,105563.03652250118
358,113333.65466814322
359,104650.42866281576
360,127672.92733330715
361,130783.83873289103
362,113109.66756669003
351,132913.58973717105
363,104664.51327765737
365,130494.57028097556
366,129140.7710972031
367,120039.94506707418
368,124630.03748488397
369,130433.11145743409
370,110939.00990692263
371,128312.79310697668
372,123575.57945981248
373,132424.12667018137
374,125985.217821357
364,125740.2887697934
300,141866.83186403537
274,125487.26225409484
298,119946.96672061585
226,128045.15915092402
227,144261.68851591344
228,130591.61519090364
229,114990.65349221823
230,124577.57136453554
231,139743.36685795712
232,120579.02421424648
233,128112.95951179278
234,128332.73676863767
235,126683.18544325493
236,140331.12614001703
237,120232.24725549047
238,129147.22253425219
239,125448.4572755821
240,134359.3622972237
241,111243.30591120607
242,125178.8280465472
243,113122.60105977955
244,141037.37890548908
245,101827.41227944107
246,141528.16866214018
225,156168.28732210645
224,127764.69697314007
223,123101.5899845176
222,103787.18672884142
299,132110.27115603062
200,122319.33546092919
201,135000.22235783286
202,128979.46380093387
203,110843.27382627357
204,152503.21466479579
205,137502.86344166525
206,150267.35585575234
207,140576.18648714453
208,144216.1225956191
247,127105.15539043366
209,137805.7108784639
211,146132.59897255426
213,148370.5101082531
214,130546.19653037598
215,133516.4978407988
216,136265.95315583178
217,156425.7614947021
218,131219.93743708183
219,131708.61965766267
220,115169.11394085387
221,126978.06654277704
210,139495.28229861398
248,137672.8072925986
212,148044.6735042017
250,131056.33310726106
277,123155.78442339484
278,127695.12030009802
279,116173.22528788846
280,134535.8415208109
281,110746.73179252088
282,145836.23991113665
283,145362.880261628
284,138574.60980990957
285,142864.62893199487
286,124935.55871421368
287,121628.85667680873
288,123112.92455288013
289,113767.21509651604
291,138572.459074407
292,134795.02193591898
293,135330.1094271391
294,116228.78184225336
295,131359.4307206992
296,126274.87044594892
249,124456.49570159562
297,120051.9301535718
276,144257.50081360724
275,135546.5059632191
290,140358.88053376452
273,127638.36221941756
252,122804.3272637837
251,145671.24272882933
253,146644.11446060034
254,114705.42733749707
255,143117.03900215996
257,142977.35509993383
258,113846.98896190854
259,154625.41578621618
260,132141.160984048
261,145039.44725550956
262,117115.3059652568
256,119612.23949716154
269,148962.02079894362
263,123943.19076333356
270,127166.54156725548
268,123825.37335354883
272,99906.61897762342
271,125169.5941967384
266,141797.32609482788
265,129715.89345552346
264,111970.67626620557
267,117844.07860162758
603,68836.03287754572
598,79752.23892865553
602,87736.33987149264
601,86221.90559205676
600,65262.072622870226
599,66416.80857049735
590,88477.17488660426
594,115698.83678577277
596,97246.63201758478
595,68142.7775340048
593,86255.37106562268
592,79493.80595231678
604,92531.45112169387
591,96425.69062631206
597,88164.0769764979
605,90087.3585550402
615,68063.5766768463
607,88670.07857086172
622,95107.21312292588
589,87090.06887919993
621,85800.74328951874
620,110704.1438706862
619,100339.63209920446
618,104921.34385310231
617,79525.58750400397
606,99413.40756630216
616,81501.68672350401
614,110572.82255906945
613,109066.27219983222
612,101727.3614109492
611,96999.88693403195
610,98437.93740325201
609,90654.19852187448
608,108113.04915297455
623,79121.78944165914
588,93944.3502527375
565,109714.56018326918
586,77485.86317659923
566,89990.3559026236
564,104582.02511381966
563,93326.65327604246
562,74553.77343886177
561,108631.62858456405
560,101287.49895421775
559,85231.53163503698
558,106150.91515134594
557,102417.25824390787
556,104809.58906156603
555,94445.82440701306
554,98818.14892659095
553,82788.0
624,89554.82945755204
552,115082.343769775
567,82369.39411486269
587,90108.75857694534
568,89420.15923575335
570,83679.98185570742
585,87371.68674488028
584,85406.45461281048
583,96434.45286718813
582,77333.55094486117
581,95806.03187532295
580,76535.89779434823
579,74229.60753251791
578,68828.45971722456
577,90811.93361120582
576,87878.41958568852
575,92314.12746095764
574,102845.58460519658
573,88519.99213441716
572,92643.7674186941
571,90538.67786330121
569,100884.20014922888
625,101387.23767221691
674,92105.99129747614
627,84032.13339710048
681,82790.8735385489
680,96907.66082945345
679,70747.2986504153
678,88841.31075212755
677,111456.0117425294
676,97112.1796145374
675,84438.10933706115
673,82832.8260391904
672,77658.06366483016
671,84125.12478986362
670,73269.738931855
669,80297.18907428747
668,68418.27525893394
667,66703.0240966922
666,83653.10198020881
682,91346.18567429195
665,70666.9678645162
683,84657.04470007207
685,94146.03536065148
551,68538.85479143367
699,65869.10487410203
698,69139.5599981492
697,79956.59805441438
696,80062.2921239767
695,76446.81713233852
694,84882.76393750477
693,73845.03275913406
692,94213.60133951688
691,77967.0361141664
690,95091.47347793962
689,106322.21335915232
688,89815.06368741958
687,77616.04413793015
686,87127.0
684,77262.81788756
626,94130.13493077978
664,60622.74263827872
662,68939.03854737864
642,88346.86713860348
641,79893.5694326389
640,72820.92394527639
639,84735.1329756408
638,113043.22730608909
637,85840.75662772257
636,67013.66604057701
635,92368.01298320961
634,81953.34364773566
633,94090.60347231611
632,95505.82042027837
631,79170.15466604513
630,89464.37514312938
629,96271.39205817472
628,83433.30301975923
643,80537.57016841556
663,83485.94341710026
644,73554.10573829805
646,88817.56147852515
661,97000.24934481915
660,102682.79400855229
659,68308.79846130579
658,68320.28805548369
657,83014.04187753267
656,93322.97144045103
655,80828.80839603681
654,81838.49710700703
653,78972.82657929568
652,90120.45558849165
651,71616.33408598287
650,90083.31848415827
649,77069.81977303867
648,74960.58401211535
647,94107.84428923947
645,85327.16279716582
550,91042.62297071188
424,77465.91241243083
548,96161.25954203875
452,104913.293396358
451,115357.67152032425
450,64278.21996078373
449,116286.28632103986
448,93624.44063001208
447,86468.75124621856
453,92922.1756233872
446,87182.08614986902
444,109421.19743390812
443,88699.3421247141
442,90062.69051012675
441,109124.94668522112
440,89767.97440562757
439,114276.90060187622
445,92964.81611125977
454,96659.92151928309
