,Speeds,Slow_cars,Min_speed
0,84.51305449126659,0.67,41.622976502509744
1,84.52305449126659,0.64,39.622976502509744
2,84.15305449126659,0.67,37.622976502509744
3,84.0330544912666,0.68,35.622976502509744
4,84.38305449126659,0.68,40.622976502509744
5,84.46305449126659,0.65,38.622976502509744
6,84.41305449126659,0.67,38.91739945331243
7,84.76305449126659,0.66,36.91739945331243
8,84.7030544912666,0.68,41.50820378243186
9,84.96305449126659,0.68,41.95801394383203
10,85.29305449126659,0.66,44.91739945331243
11,85.21305449126659,0.67,43.437592716589066
12,85.2230544912666,0.68,41.437592716589066
13,85.32305449126659,0.66,45.048295962546916
14,85.3430544912666,0.66,43.048295962546916
15,85.2530544912666,0.68,41.048295962546916
16,85.54305449126659,0.67,43.68430749215729
17,85.71305449126658,0.64,42.622976502509744
18,85.43305449126659,0.68,40.622976502509744
19,85.40305449126659,0.7,40.048295962546916
20,85.3630544912666,0.73,39.86502355321835
21,85.60305449126658,0.67,40.68430749215729
22,85.2530544912666,0.68,38.68430749215729
23,85.3930544912666,0.69,36.68430749215729
24,85.3930544912666,0.66,34.68430749215729
25,85.4230544912666,0.65,38.199641687622034
26,85.57305449126657,0.67,37.68430749215729
27,85.3030544912666,0.66,41.199641687622034
28,85.69305449126658,0.69,39.199641687622034
29,86.20305449126657,0.64,40.25425477607253
30,86.37305449126657,0.63,38.25425477607253
31,86.30305449126658,0.66,36.25425477607253
32,86.71305449126658,0.66,41.25425477607253
33,86.88305449126658,0.61,39.25425477607253
34,86.89305449126658,0.61,41.199641687622034
35,87.04305449126657,0.58,39.199641687622034
36,86.67305449126657,0.63,37.199641687622034
37,86.55305449126658,0.67,42.199641687622034
38,86.64305449126658,0.61,40.199641687622034
39,85.96305449126658,0.64,38.199641687622034
40,85.94305449126658,0.7,41.437592716589066
41,86.41305449126658,0.64,41.199641687622034
42,86.71305449126658,0.58,39.79806999471829
43,86.74305449126658,0.61,37.79806999471829
44,86.91305449126658,0.64,35.79806999471829
45,87.11305449126658,0.62,40.79806999471829
46,87.19305449126658,0.61,40.08949618907522
47,87.15305449126657,0.62,38.08949618907522
48,87.20305449126657,0.62,36.08949618907522
49,86.99305449126658,0.6,37.86502355321835
50,86.68305449126657,0.62,35.86502355321835
51,86.62305449126657,0.65,33.86502355321835
52,86.29305449126657,0.64,31.86502355321835
53,86.36305449126658,0.62,29.86502355321835
54,86.23305449126657,0.66,27.86502355321835
55,86.05305449126658,0.66,25.86502355321835
56,86.08305449126658,0.6,30.86502355321835
57,86.03305449126657,0.59,35.86502355321835
58,85.90305449126657,0.61,35.79806999471829
59,85.61305449126658,0.64,38.86502355321835
60,86.08305449126658,0.61,38.79806999471829
61,86.04305449126657,0.57,41.86502355321835
62,85.97305449126658,0.63,41.79806999471829
63,86.40305449126657,0.62,44.86502355321835
64,86.37305449126657,0.57,42.86502355321835
65,86.26305449126659,0.59,40.86502355321835
66,86.2030544912666,0.59,39.74298990085917
67,86.4830544912666,0.55,38.03152176527354
68,86.0330544912666,0.57,36.03152176527354
69,86.18305449126659,0.58,34.03152176527354
70,85.79305449126659,0.59,32.03152176527354
71,85.6930544912666,0.61,32.75477105403888
72,85.2030544912666,0.63,30.754771054038883
73,85.29305449126659,0.62,35.75477105403888
74,84.8030544912666,0.64,33.75477105403888
75,84.90305449126659,0.65,31.754771054038883
76,84.82305449126659,0.64,36.622976502509744
77,85.0330544912666,0.64,34.622976502509744
78,85.0830544912666,0.63,32.622976502509744
79,85.24305449126659,0.59,30.622976502509744
80,84.6130544912666,0.64,31.437592716589066
81,84.7530544912666,0.67,29.437592716589066
82,84.8630544912666,0.65,27.437592716589066
83,85.15305449126659,0.62,25.437592716589066
84,85.21305449126659,0.59,30.437592716589066
85,85.1230544912666,0.59,29.742989900859172
86,85.0330544912666,0.61,34.74298990085917
87,85.5030544912666,0.6,39.74298990085917
88,85.2830544912666,0.62,37.74298990085917
89,85.49305449126659,0.64,36.84218936633097
90,85.63305449126659,0.64,36.60196119342463
91,85.49305449126659,0.65,34.60196119342463
92,85.7530544912666,0.65,32.60196119342463
93,85.6930544912666,0.63,37.39968628848747
94,85.82305449126659,0.65,35.39968628848747
95,86.10305449126659,0.66,33.39968628848747
96,86.43305449126659,0.64,38.39968628848747
97,86.1730544912666,0.66,36.39968628848747
98,85.9230544912666,0.72,34.60196119342463
99,86.0930544912666,0.7,39.39968628848747
100,86.07305449126659,0.7,37.60196119342463
101,86.26305449126659,0.72,42.39968628848747
102,86.63305449126658,0.7,40.60196119342463
103,87.05305449126658,0.66,38.60196119342463
104,87.0830544912666,0.66,36.60196119342463
105,87.18305449126657,0.73,41.60196119342463
106,87.83305449126658,0.64,46.60196119342463
107,87.65305449126657,0.65,44.60196119342463
108,87.57305449126659,0.68,47.60309570816466
109,87.65305449126659,0.65,45.60309570816466
110,87.88305449126659,0.6,43.60309570816466
111,87.3730544912666,0.65,41.60309570816466
112,87.4730544912666,0.65,39.60309570816466
113,87.33305449126658,0.62,37.60309570816466
114,87.63305449126658,0.66,42.60309570816466
115,87.88305449126658,0.63,42.622976502509744
116,87.76305449126657,0.62,44.359858657263175
117,87.41305449126658,0.67,42.359858657263175
118,87.50305449126658,0.64,40.359858657263175
119,87.27305449126658,0.7,45.359858657263175
120,87.50305449126658,0.64,43.359858657263175
121,87.5530544912666,0.63,44.75477105403888
122,87.5930544912666,0.67,42.75477105403888
123,87.6930544912666,0.67,47.75477105403888
124,87.9230544912666,0.65,49.6645579019865
125,87.91305449126659,0.66,47.6645579019865
126,88.2830544912666,0.63,45.6645579019865
127,87.8330544912666,0.65,46.75477105403888
128,87.66305449126659,0.63,44.75477105403888
129,87.71305449126659,0.6,42.75477105403888
130,87.8630544912666,0.58,40.75477105403888
131,87.96305449126659,0.58,38.75477105403888
132,87.9430544912666,0.56,43.75477105403888
133,87.91305449126659,0.6,41.75477105403888
134,87.74305449126659,0.58,39.75477105403888
135,87.74305449126659,0.57,37.75477105403888
136,87.4430544912666,0.56,35.75477105403888
137,87.37305449126657,0.58,38.79806999471829
138,86.82305449126657,0.61,36.79806999471829
