,distance,pref_speed
78,128722.96099587834,99.3334804979408
79,99382.99581999498,99.88599790999814
80,111173.7624329966,97.15888121649569
81,98238.06848738395,97.90003424369145
82,127231.35049217813,100.55217524608658
83,117314.9716920716,101.42398584603787
85,113934.14160432923,101.52057080216298
86,123558.92572811143,101.5744628640577
87,102712.39197602148,99.72869598801003
88,126128.95277524942,101.40397638762768
89,120234.69945369291,98.29934972684497
90,127150.43034849665,102.38671517425057
91,94316.82898659116,102.74541449329527
92,124336.00316158443,101.56900158079189
93,117995.29237489442,98.96364618744853
94,111020.78320677321,100.37439160338884
95,117574.9557672721,99.62247788363716
96,104094.17755616056,98.43058877808218
50,119929.20283986955,99.7571014199349
75,84585.3638653612,98.76118193268101
74,102542.4403049785,100.90122015248912
84,101719.521365869,102.62523863086798
72,137168.3453850531,100.8006726925285
51,116395.98328502678,101.49299164251113
73,76537.66506337578,99.86233253168862
53,108943.07112477104,101.35803556238646
54,96710.94650049918,97.08997325025071
55,88977.00764206874,101.0125038210342
56,138916.20167671744,101.59360083836113
57,70912.15877516306,100.19157938758231
58,120778.83621164112,99.89141810581899
59,136815.65562195505,99.30482781097764
60,117043.22602593138,101.73261301296418
61,121591.38389444811,98.61869194722561
52,125992.52657175143,100.719763285877
63,132424.7923151919,98.53889615759694
62,107527.69064997055,97.97134532498394
70,79657.47938606702,100.71373969303285
69,107104.4412070795,101.61972060353776
68,96385.37486660152,99.64818743330098
71,124891.00991182725,98.44600495591484
66,127682.29885692554,99.5996494284636
65,130099.01219864524,100.1165060993232
64,118206.55098933289,99.3337754946657
67,108776.2702658584,97.77063513293027
336,109126.99572148894,95.12849786074611
329,94922.56809786336,105.7557840489317
330,84967.66928945335,97.26733464472794
331,80102.75289191358,100.75137644595478
332,78261.7587546721,103.25937937733688
333,91740.32065108506,105.46966032554027
334,106047.93141617409,106.6874657080847
328,128095.5851511241,103.00329257555904
335,121985.26044080874,97.11113022040107
337,96943.5056298039,94.0437528149007
342,114451.28472283758,103.24714236141851
339,122041.64420024173,102.9653221001213
340,119585.54725869671,99.38927362934643
341,103922.8964592486,97.44344822962579
343,123053.39372951783,97.62619686475728
344,111993.380462573,98.38419023128874
345,103401.12014286513,98.34906007143364
346,110432.62102170146,101.4648105108521
347,88750.25756274574,95.6161287813718
348,88198.34186091131,98.29167093045706
327,76334.68955052957,106.27734477526448
338,94554.22057049752,101.38011028525129
326,88875.6448011078,94.01032240055314
302,103278.93484057963,101.33746742028686
324,89085.98253552921,101.64499126776583
349,106313.18535428484,101.39859267714375
303,112131.25734528896,102.82512867264421
304,98538.56242331876,102.72808526963867
305,116141.49413636331,99.37774706818189
306,109563.48005072666,102.02024002536544
307,113288.97828011076,103.20448914005345
308,121121.52448990107,107.14626224495419
309,112476.28793970282,97.59814396985047
310,112286.11169155398,90.78705584577594
311,97888.36445334875,98.52468222667444
325,109865.55040986389,97.87127520493105
312,117294.91284076439,101.08595642037953
314,88532.15624556872,97.59657812278314
315,118667.49331727592,103.72074665863612
316,115506.3715266094,98.63218576330793
317,114759.42011502593,102.41521005751056
318,123044.49325416962,97.01324662708294
319,81155.19872191406,99.7840993609566
320,122439.87670950532,106.70793835475025
321,112970.14042243078,107.05707021121394
322,116059.47348448039,98.21773674223867
323,123081.66856503263,96.63683428251841
313,85106.66178082969,98.33483089041582
350,97790.25870824048,98.09462935412098
399,113653.92814549543,101.49446407274635
352,104214.45211610454,93.39522605805097
379,98630.82238168252,95.48041119083837
380,85412.1398038512,96.98006990192663
381,123357.69081526963,100.53584540763765
382,96873.95793363162,93.63497896681388
383,99549.33988860714,98.79416994430343
384,83362.85926216794,103.98692963108276
385,69346.37402895966,104.1546870144785
386,86563.25473235213,96.97262736617579
387,94512.48379740064,96.3152418986985
388,97798.62193320888,99.81281096660645
389,88552.80595447223,99.03990297723433
390,74018.27051498755,98.54413525749402
391,99205.09350227172,99.2605467511375
392,88782.41815549174,93.97220907774475
393,100575.3651753025,106.8111825876483
394,112092.21786301189,96.60460893150609
395,82491.15116623265,105.766075583115
396,91396.50351973258,98.85775175986777
397,78470.00434034721,97.75200217017402
398,118208.24146026056,102.64462073012808
301,111695.64158094011,103.94382079046817
378,98676.32463363286,100.37916231681497
377,89815.09379727724,102.56304689863852
376,127077.14269906546,101.14707134952916
375,88295.99676506592,97.11349838253471
353,118783.13805718123,91.58306902858875
354,115234.10339433434,99.52555169716841
355,114853.28474678917,97.10414237339151
356,103027.37062091715,94.65718531045947
357,109146.48509720716,99.67644319975456
358,128581.57217045609,106.27278608522596
359,88586.76956778277,101.00938478389266
360,107998.84433016976,101.61492216508529
361,105565.04601496717,98.900523007484
362,97592.04699507408,100.74802349753622
351,100740.5159574159,95.15675797870878
363,91692.22103413158,96.22711051706627
365,118135.55145699844,99.54377572850089
366,73860.63317143593,100.95431658571898
367,103823.79676790378,106.17839838394931
368,97961.94944647503,107.8504747232397
369,82756.78892029637,93.77989446014882
370,85300.89711389283,98.635448556947
371,127153.21177684206,104.87110588841885
372,108304.14138289668,103.64907069144908
373,106650.39498780573,102.53569749390141
374,117354.33605105427,105.23216802552966
364,88160.55988330486,93.83927994165323
300,115302.44267493732,102.11972133746735
274,104922.95756019499,91.18997878010063
298,116393.62925647368,95.92081462823867
226,108407.84439330244,101.49242219665256
227,97823.87414932322,95.50443707466061
228,139585.47464248244,104.71973732124135
229,137758.4403998767,105.04872019994112
230,114932.9987211298,105.36899936056253
231,133443.1185421112,102.91855927105293
232,111778.43222945926,96.88221611473067
233,128072.17349122447,101.36308674561452
234,135164.40113995102,100.17070056997734
235,124262.13501803369,101.32706750901558
236,123446.22887567527,104.10011443783533
237,109592.30603480745,104.37615301740192
238,125007.60427065378,105.1123021353267
239,128073.2803123063,97.7291401561548
240,120418.92433535017,99.9409621676759
241,118361.6517432942,100.36682587164499
242,113170.01162910117,98.01250581455314
243,91001.39646957074,96.43119823478368
244,113513.53222791746,92.40926611395989
245,115016.95867340564,99.76397933670481
246,98403.82715008454,97.87641357504285
225,136413.86279723945,99.02393139861738
224,121374.54656409139,101.63727328204648
223,117980.0001357799,96.15850006789066
222,89350.51365632814,100.8207568281625
299,91834.90357669085,103.69245178834588
200,122941.01157160783,99.51200578580583
201,129301.6102359843,100.52780511799263
202,100034.7684407066,100.95888422035488
203,123798.14027855704,103.16657013928038
204,116428.92614195531,99.96196307097506
205,100783.39463611797,103.19219731806066
206,128573.37317134869,100.44468658567648
207,122322.83520746647,96.577917603735
208,119135.4815534159,101.33974077671023
247,124449.52456679833,99.68676228340078
209,120521.66391316682,97.01033195658437
211,79120.3320865924,101.06116604329665
213,97645.5109930512,89.3612554965274
214,92481.09961837626,95.97104980918847
215,117975.90290327623,101.6369514516359
216,127860.93316585927,101.12546658292845
217,109908.89089666046,96.57494544832997
218,106406.02763148666,100.06301381574474
219,127999.9820867221,101.68549104336024
220,116423.08181686315,104.96504090843248
221,100750.02623066488,92.18751311533113
210,113362.04156600591,98.73252078300376
248,121403.40451599586,100.72070225799918
212,110095.74169117761,96.2098708455894
250,106525.03431746487,101.32901715873346
277,119356.95944463178,105.92597972231358
278,108225.07854513702,103.42103927257057
279,129139.05690513617,97.28452845256678
280,91126.26770377459,103.71663385188691
281,126794.5901866622,99.21729509333272
282,143691.85135667224,102.41642567833438
283,117742.00925802876,99.67050462901304
284,115079.64433334749,97.77182216667607
285,131237.41582266736,101.26370791133292
286,109608.65261236491,98.47432630618184
287,102415.79939722622,94.47689969861422
288,143368.23847316645,98.59311923658568
289,116377.82766937328,96.2054138346868
291,85290.36785575538,94.46268392787593
292,134476.3102341363,98.93115511706841
293,110922.19149091658,96.23509574545801
294,97161.20949786509,101.73810474893294
295,120724.10540110547,96.07955270055054
296,91149.65021395891,103.73332510697932
249,127870.33985553983,104.11916992777081
297,80943.14771835541,101.85557385917699
276,99727.92219903447,100.64646109951791
275,115613.35750313934,101.1801787515679
290,136905.88864321678,95.26494432160963
273,125785.6115204476,101.00380576022533
252,126541.7184051143,101.18135920255556
251,117229.98107553735,101.51949053776526
253,107815.70857422553,97.39135428711037
254,102853.84423959069,101.487422119794
255,94889.35768747171,93.28317884373662
257,131155.88615731287,98.98194307865457
258,107179.32677901685,104.21716338950883
259,106774.41630319419,101.94620815159912
260,114636.07541609311,97.80303770804755
261,114665.14170388397,107.21157085194366
262,126732.46223462223,105.8277311173084
256,94750.26780833969,104.4261339041712
269,113119.16970345413,102.42358485172574
263,136700.77946583976,100.83288973292002
270,90608.39286063942,103.4366964303214
268,114272.10932353018,100.60755466176647
272,118245.43153035248,100.60621576517688
271,100774.2437749727,90.76912188748624
266,100914.15115575619,105.49807557787726
265,147309.80017991853,98.54540008995622
264,127457.9037102611,102.85795185513288
267,133522.6522533441,102.10182612667099
603,70824.92817792058,98.922615566605
598,106144.4507018109,100.8802253509046
602,91456.1804496314,100.3975902248135
601,95297.43243178823,98.57921714782516
600,83768.48273395507,98.37324136697627
599,70710.66466469485,98.97133233234818
590,71246.12849262074,99.95593515141377
594,86295.93329877492,100.73996664938714
596,89348.47846238627,100.92623923119166
595,99819.4488923093,100.01872444615316
593,52957.0,99.65513357397987
592,101904.44100998546,100.24372050499059
604,73596.5209169665,98.98200432070773
591,82460.57981787059,99.2887899089337
597,86640.5284073599,99.14205233637911
605,73412.81928079238,98.9847385069036
615,91914.64305672342,99.9123215283622
607,67690.68319623641,98.44505995665172
622,77104.65540352685,100.12582770176425
589,70888.16656315564,99.16808328157865
621,66367.81464868641,101.20390732434338
620,58675.55204107079,101.26508347542583
619,90385.82571299767,99.00641285649776
618,100883.94358600934,99.8757345883068
617,78963.65749823026,98.0923287491133
606,80765.15216511757,101.69575395659946
616,67544.21011420197,100.84107565706952
614,92057.6398645193,101.76731993225876
613,69344.09667748392,100.21901797556215
612,59340.50373367624,98.98157422369712
611,83664.59347039479,101.69706439699532
610,73535.16920302616,97.33303383686032
609,65206.80463785845,100.41374452317974
608,64133.75388312348,99.56366812058565
623,100054.3419179125,98.68867095895533
588,80271.43450965089,100.29971725482726
565,96542.44237902733,100.40872118951472
586,73985.36243806327,101.72311429219214
566,85680.09105868044,101.41754552933953
564,68470.2782920357,100.04563914601894
563,74176.41249709268,100.34651221798605
562,78481.09269037028,98.64154634518613
561,99988.18031040608,102.35559015520434
560,82633.42049567896,99.40171118868041
559,68246.49444014637,101.44924722007386
558,102890.37984170677,98.45718992085459
557,75630.40728425574,100.2189048073395
556,73855.39987269673,99.35219993634777
555,77554.19599815385,99.85659799907708
554,72682.1587004715,101.19707935023645
553,92546.61871955174,98.05080935977759
624,52906.48463270753,100.66124231635445
552,87201.91935168837,97.66533547772829
567,92729.79741121281,101.83650853064056
587,94394.31908583107,99.31932758598292
568,100686.3445953131,98.20017229765683
570,70517.8700867331,98.56113175826225
585,49834.435244483626,99.44321762224237
584,104050.98122185798,100.36949061092795
583,97051.0270291621,100.75001351457969
582,80776.19807646656,100.3280990382319
581,87103.38930678747,99.93719465339296
580,61630.461793454306,99.91373089672868
579,56045.450434502076,99.30622521725006
578,79683.8842966992,100.01544214834956
577,89939.88294899339,102.01344147449548
576,79696.79610911183,102.248898054555
575,59205.31711021809,99.53454596207744
574,92008.15573412828,98.02157786706304
573,94745.69389093753,100.29637226300675
572,81040.58530950271,101.67729265475145
571,85689.50413844144,100.83375206922075
569,82329.30392940067,98.58957508380776
625,80218.0081273578,99.03700406368064
674,110500.96625260667,101.00448312630209
627,79212.65678556793,99.47082839278325
681,74556.54232316614,101.27727116158229
680,61833.82907963275,96.9409145398151
679,89327.26896396048,101.70199327070921
678,91565.80819051416,100.06290409525648
677,53863.632067378945,99.20847190939105
676,89548.19151982252,99.20659575991016
675,70821.73250894509,101.77343101737777
673,95497.04280946049,101.83679599850254
672,88154.97757717589,96.86598878858842
671,79936.8908484505,98.4704454242253
670,95320.36556393455,101.36211891087515
669,77449.7548174797,98.20537740873961
668,85714.80140081771,101.38990070041042
667,67083.98613513078,99.28249306756648
666,66532.8276610837,99.2344138305425
682,75256.71048454054,100.58335524227144
665,76719.30562194447,101.36518451029863
683,78348.61775594778,96.79080887797319
685,83904.84086353943,100.42189176332148
551,77651.98953198051,98.34699476598928
699,53590.394908423215,100.21267129162075
698,68354.35907926285,98.55392535756921
697,67585.2635541455,101.23863177707342
696,77382.30331557436,101.76265165778581
695,88696.85332694011,99.45720976798336
694,80197.29228462311,99.20814614231156
693,68392.02062078576,100.66196719163126
692,80833.12094029922,101.16456047015133
691,56623.14504490057,98.42197801484494
690,64990.292317648986,100.69937801192503
689,68125.13094120109,99.94706547059931
688,79832.39054102244,100.41819527051133
687,55335.7897933292,99.15239489666584
686,65534.06262881146,98.75345504895206
684,83980.11558839398,99.79855779419755
626,67757.5222763238,100.16276113816144
664,78445.02002227723,98.52551001113774
662,85696.80756465378,99.81591230397741
642,73938.19758606603,101.57409879303273
641,86187.490814953,101.40424540747534
640,77120.32745857198,98.74486182841768
639,73792.32364477763,101.02616182238951
638,70833.18842488936,99.1492955881674
637,64321.009750517434,98.13026703441253
636,73407.64900781671,100.66238173169731
635,65689.35238939528,98.56417619469859
634,80431.57709328562,100.71228854664204
633,72829.60199523672,100.88430099761845
632,90747.76961492398,101.16115196572804
631,89224.44920955987,100.51805206414919
630,92011.40940010942,99.27294117038113
629,85379.86138456313,97.69493069228164
628,76989.89902965138,99.20794951482581
643,82594.00630726175,99.59800315363042
663,71041.1412810459,98.42492054726418
644,88728.90171426878,99.06645085713248
646,79538.42412047667,100.82271206023697
661,67670.6611741638,101.66236332258117
660,83160.03078833892,102.1105258875088
659,97663.39221179546,100.09669610589776
658,95068.1682788138,100.32308413940609
657,77032.28804969692,99.22054082769363
656,62879.35499590337,98.6591774979501
655,78030.88424464731,101.18744212232377
654,77376.44192655072,100.21522096327358
653,65065.736632253,101.08786831612542
652,73758.42539245039,101.81821269622488
651,93115.5893437897,100.23629467189609
650,62937.24166558064,98.24099250692484
649,87114.9579491912,98.73106719639367
648,63853.64129753313,100.08312644442695
647,106290.61214654925,99.42931915855007
645,82041.54054866586,99.2527702743319
550,71685.86979717697,99.7056934429697
424,118517.79905203455,101.94400382638933
548,59692.97338301529,101.95812849434692
452,85671.0360972471,98.79518069191673
451,89997.57530180833,100.31801029256805
450,109202.74498161928,98.53087249080848
449,74040.22971778255,100.28411485889038
448,94592.23373312168,99.178116866559
447,73688.06567560065,99.09303283779923
453,94802.71311947312,97.45085655973767
446,83374.0901349477,99.12204506747494
444,95648.82177153816,102.27791088576853
443,92251.18807190056,100.04009403594998
442,98522.52223951783,98.01326111975858
441,100542.1664219152,99.08958321095831
440,96042.84757342214,100.48442378671116
439,78941.21599155989,99.53110799578097
445,100816.46640934027,103.79480458274551
454,77116.3652394035,99.17718261970037
455,66967.49249513954,100.66374624756922
456,102522.66831283618,100.92533415641788
471,68276.65807094928,98.27536586699715
470,91660.15463957138,98.96955912417802
469,97709.12086560977,99.44106043280712
468,68026.12430839008,100.65429175204342
467,121988.43731260857,103.43621865630236
466,80704.38239158866,101.03369119579465
465,94192.07481483668,99.71303740741725
464,50155.60371517341,98.83530185758603
463,119055.19221347617,100.10409610674027
462,80748.34567524193,100.65267283762255
461,86511.21371263659,98.2271068563201
460,71226.3622386545,99.22506802342558
459,89227.10682151763,99.3540534107578
458,68139.26384961736,99.78913192480874
457,62348.073739156425,100.70055440301815
438,82794.01265897517,99.47696427483383
436,65436.40785519073,101.54318868460801
435,102864.40295998391,102.64620147999314
434,70913.92120800407,100.08159819238234
413,92478.60464575823,101.69180232287933
412,119188.17794871826,103.01758897436214
411,86464.17539328919,100.02558769664462
410,107520.31891989495,99.45415945994951
409,106110.60713703428,100.78580356851651
408,77181.77917674319,98.89635697361837
407,92433.496759098,99.2647483795501
406,55453.17905322447,101.31400066786557
405,115374.14889731136,101.36457444865339
404,88769.78411695392,99.84539205847786
403,86011.5989259077,100.00379946295547
402,83662.05775603968,101.55652887801914
401,98804.00049791641,100.66500024895798
400,104660.90344350044,101.03545172175153
549,97459.52520265136,98.21976260132732
414,97507.31022639082,99.53465511319662
472,115441.99413042354,99.3564970652133
415,78676.65091418842,98.57438153281973
417,70310.68987108745,100.7298449355429
433,119679.47089361634,96.91673544680822
432,81038.78095857862,98.80539047928741
431,70677.3250968488,97.97168658480035
430,84428.03715450935,101.18084227644212
429,102776.05439720141,101.27102719860214
428,95847.38561555356,98.92619280777856
427,70906.59632832941,99.59037683128228
426,82884.8667401006,98.81704223578848
425,96961.21480466782,101.46860740233437
423,77086.69617789371,98.38234808894704
422,85762.17350939172,101.92530121368729
421,90149.513440281,100.2151688921039
420,95945.72819797085,100.58096646512566
419,88406.9132755192,101.12295663776061
418,107566.24818012751,99.69010977814835
416,74053.29447203755,100.06014723601935
473,92880.15381204804,98.65807690602546
437,94624.21369506395,99.38760684752938
475,62654.73023427639,101.95490922787545
528,71143.8345195157,99.48291725975673
527,99701.50412098358,101.40325206048882
526,80670.47611342084,99.51673805671078
525,74096.09706545196,102.25554853272581
524,99742.12216710538,98.080561083554
523,65249.62020519274,100.68831010259717
522,107724.6771844971,101.27583859224634
521,80386.4282067825,100.35009818555525
520,98055.99871234695,100.18399935617379
519,72116.03172801078,101.40951586400605
518,107898.68056321396,99.64584028160844
517,65429.52128573835,97.7752606428683
516,90359.14266950169,100.06157133475163
515,88833.82849096319,101.54741424548266
514,71140.98981540935,101.93501355363267
529,76766.84034602146,99.86542017301323
513,67902.42044470616,100.16996770320446
530,82910.55865725382,100.93495335851613
532,73739.29640281736,99.78964820140835
547,89964.98327977254,101.09199163988731
474,91980.47351086677,102.01573675543128
545,103688.20609662992,100.9936279093224
544,87342.8476871452,98.88842384357437
543,65220.59021047997,99.17839402039984
542,75025.47990054154,99.87203484763495
541,73797.72212214912,98.47436106107396
540,97639.08753578963,102.31154376789678
539,115865.17044540471,101.04958522270114
538,66995.58530982019,101.6072328671881
537,74883.25555936545,100.34062777968286
536,74983.12115743636,100.1107249282874
535,104318.58903605067,98.909794518024
534,79777.55457262075,99.26145167724303
533,73114.3691995115,98.87918459975528
531,68640.06518805443,100.54357024670844
512,90393.3816373686,101.1806908186827
546,92229.83986634415,103.14291993317075
477,100634.54205352176,99.96077102676261
491,111411.07829551339,101.64173631678173
490,104665.02746331239,101.259513731657
489,99222.83026879204,98.67141513439825
488,79726.46800989204,101.14924024732906
511,87501.16024784016,99.05058012392102
486,100327.6728057929,98.94733640289705
485,84772.80198403023,99.93722672083587
484,105154.42478165455,99.2332123908275
483,104922.78938008452,105.1903946900433
482,95026.04377374913,101.70802188687358
481,90827.31506420347,100.31465753210377
480,113457.12290183984,100.67296560351981
479,68735.11146412048,99.45655573206045
478,72491.73306759978,100.4111966231263
476,64619.642819149994,99.50131865793985
492,107882.39108853204,101.87419554426477
493,80095.39523022763,100.60073775406086
487,103089.10067221601,99.07689601639332
495,76822.00879984834,98.8318703727793
510,79000.19753023882,99.24509876511935
494,97313.87403844074,99.0044370192225
509,88256.8399480806,98.74541997403995
508,111872.32374536783,98.61816187268309
507,76125.76164079935,97.35238082040063
506,84245.8502864301,99.04542514321588
504,106778.84185100826,101.30392092550308
503,75472.14033054345,98.24407016527157
505,69804.39247886406,101.33646857877633
501,122173.33320489686,100.70766660244732
500,88683.71723634985,98.3135861093808
499,112438.42285351327,100.79621142675438
498,70766.69260356983,98.56084630178354
497,97051.95732571941,101.18447866285862
496,71711.26451382645,98.49363225691486
502,70512.75798051913,100.20087899025778
900,81870.33003148959,104.72201677919976
905,68660.8378962873,98.74288504881201
904,92848.81908586224,99.13341777610002
903,79808.29690247377,97.41553279647752
902,96658.624942088,97.0348124710451
901,84039.1233769805,102.53447493386133
899,94783.30051643582,105.38715025821605
892,85589.44833089873,101.65222416545005
897,84033.0581530602,104.12272662992505
896,96779.89036602323,94.4859451830094
895,54349.048959235035,105.02676277544731
894,76286.5320577029,93.95326602885011
893,75167.52130098591,98.72526065049382
891,103484.97968137308,101.01848984068435
898,85341.4439327292,102.60068556679992
906,63926.35931510023,99.19472469577352
924,75984.43522264822,101.28159812986986
908,76542.4763025294,94.02142095674003
923,87735.72823992,101.41658644268595
890,84820.24073546118,92.87312036773005
922,84567.68691488191,104.30384345744093
921,93018.02420979105,96.58789346047817
920,98739.50260901962,99.1327513045076
919,67268.48562044588,100.7994023202385
918,65189.71671009308,107.9226229328413
907,81280.86610817321,100.67976629484488
917,81843.73536859849,95.59536768429878
915,97578.03285027512,101.31929896024599
914,69862.27918071228,100.85875832742278
913,82545.75355337119,108.4245578910743
912,80569.41138903075,96.88620569451516
911,89888.35359429433,98.91767679714721
910,92624.44437371858,99.17772218686002
909,73009.79790522407,96.20428957403205
916,89643.98917667124,101.5539945883354
889,98392.46899833725,96.00635848971923
870,71748.73459524683,102.73635360004383
887,97616.43755658354,105.44263845446643
866,118418.49693947927,99.03624846973887
865,85505.19675741246,99.10159837870435
864,62740.49889568696,92.08124944784242
863,64963.45913697045,94.0012295684846
862,79778.4329631414,95.9637164815709
861,87336.35290524848,100.53917645262405
860,104841.64664152014,98.80232332075862
859,106622.29927249465,103.09714963624805
858,84499.03723126634,96.59751861563267
857,89863.76498023479,96.09574388636945
856,85388.85929798886,103.4499296489932
855,96687.39659275606,94.74061652065807
854,90090.1435682615,103.12007178413235
853,84968.27259345828,97.95364304804991
852,75647.92466869604,96.50446233434879
867,78524.96858615197,95.56098429307548
888,78846.9516408189,94.19344501213077
868,84987.11921045731,96.62050183245165
871,79088.10899331885,110.17323986760695
886,111372.38630143233,101.41269315071519
885,78931.67450581773,100.98698126460947
884,74085.28289416882,103.38004298012791
883,74594.97862165798,105.63948931082854
882,83988.09851417076,101.29353948498492
881,89137.04467936896,98.10198581477056
880,75810.34083514893,96.59912754130858
879,84929.98624745978,98.2454931237304
878,102689.48436638543,99.13124218319092
877,120662.60834666305,99.45530417333309
876,80391.01465906257,97.26950732952957
875,81272.61302594337,97.94730651297235
874,99111.49654498337,98.75516449195287
873,73031.65620221941,94.51595252250523
872,76203.31628229147,90.23453848955502
869,107736.40847406366,98.8477042370293
925,83886.05908712289,97.96969617527189
999,78436.79546881198,98.27533464344246
927,103479.97921424084,105.21948960712189
980,81624.47848575837,102.39484545110689
979,60228.980476473625,97.58159111555455
