,Speeds,Slow_cars,Min_speed
0,53.00499487472292,0.895,8.062369226455132
1,52.66999487472292,0.895,6.062369226455132
2,52.889994874722916,0.91,4.062369226455132
3,52.834994874722916,0.89,2.0623692264551323
4,52.65999487472291,0.895,7.062369226455132
5,52.679994874722915,0.895,6.303232552193421
6,52.694994874722916,0.905,5.790701655913807
7,52.92499487472291,0.905,10.339954014966708
8,53.02999487472292,0.91,8.790701655913807
9,52.98999487472292,0.91,10.009549461499219
10,53.12999487472292,0.92,11.770243807336172
11,53.35499487472291,0.915,9.770243807336172
12,53.914994874722915,0.905,9.207753461628556
13,54.40499487472292,0.91,12.770243807336172
14,54.55999487472292,0.91,14.009549461499219
15,54.75999487472291,0.91,12.009549461499219
16,54.92499487472291,0.915,17.00954946149922
17,55.054994874722915,0.915,17.15251493821225
18,55.234994874722915,0.91,16.770243807336172
19,55.30999487472292,0.91,20.08409777730472
20,55.44499487472292,0.91,18.08409777730472
21,55.659994874722926,0.905,20.127852355256437
22,55.949994874722925,0.895,18.93220610187136
23,55.904994874722924,0.91,23.071794136125632
24,55.86999487472293,0.915,23.931083689466718
25,55.809994874722925,0.91,21.931083689466718
26,55.80999487472292,0.915,19.931083689466718
27,55.589994874722926,0.905,17.931083689466718
28,55.74999487472292,0.91,15.931083689466718
29,55.94499487472292,0.91,14.001458339019067
30,55.779994874722924,0.905,15.574681021968885
31,55.70499487472293,0.92,13.574681021968885
32,55.68999487472293,0.91,11.574681021968885
33,55.659994874722926,0.915,9.574681021968885
34,55.50999487472291,0.915,14.574681021968885
35,55.55999487472292,0.905,12.574681021968885
36,55.444994874722916,0.91,17.574681021968885
37,55.21499487472292,0.91,17.00954946149922
38,54.879994874722925,0.91,15.009549461499219
39,54.92499487472293,0.915,14.699570981966986
40,54.954994874722914,0.92,19.699570981966986
41,54.984994874722915,0.915,17.699570981966986
42,54.954994874722914,0.92,15.699570981966986
43,54.86499487472292,0.9,13.699570981966986
44,54.85499487472291,0.89,15.676979465458686
45,54.82499487472292,0.88,14.401048665903701
46,54.58999487472292,0.875,12.401048665903701
47,54.264994874722916,0.875,10.401048665903701
48,54.10499487472291,0.88,10.04727634462823
49,54.00999487472291,0.88,15.04727634462823
50,53.984994874722915,0.88,18.812803610066226
51,54.399994874722914,0.87,16.812803610066226
52,54.29499487472292,0.89,14.812803610066226
53,54.109994874722915,0.9,12.812803610066226
54,54.30999487472292,0.895,16.574681021968885
55,54.04499487472292,0.895,14.574681021968885
56,53.789994874722915,0.905,13.67682328619226
57,53.61999487472291,0.89,11.67682328619226
58,53.74499487472291,0.89,9.812803610066226
59,53.65499487472292,0.88,7.812803610066226
60,53.414994874722915,0.885,12.812803610066226
61,53.48999487472292,0.89,13.996432603296128
62,53.04499487472292,0.88,11.996432603296128
63,53.08999487472292,0.875,10.775597427245998
64,52.789994874722915,0.87,8.775597427245998
65,52.554994874722915,0.88,12.996432603296128
66,52.50999487472291,0.885,10.996432603296128
67,52.234994874722915,0.88,8.996432603296128
